File Path,Topological Index,Parent Count,Vulnerable Commit Hash,Vulnerable Tag Name,Vulnerable Author Date,Vulnerable Changed Lines,Vulnerable File Functions,Vulnerable File Classes,Neutral Commit Hash,Neutral Tag Name,Neutral Author Date,Neutral Changed Lines,Neutral File Functions,Neutral File Classes,CVEs,Last Change Commit Hashes
resolv/nss_dns/dns-host.c,35,1,7bf8fb104226407b75103b95525364c4667c869f,glibc-2.22,2015-04-13 19:38:16,"[[618, 618]]","[{""Name"": ""hidden_def"", ""Signature"": ""hidden_def(int)"", ""Lines"": [249, 259], ""Vulnerable"": ""No""}, {""Name"": ""_nss_dns_gethostbyname_r"", ""Signature"": ""_nss_dns_gethostbyname_r(const char *, struct hostent *, char *, int, int *, int *)"", ""Lines"": [262, 277], ""Vulnerable"": ""No""}, {""Name"": ""_nss_dns_gethostbyname4_r"", ""Signature"": ""_nss_dns_gethostbyname4_r(const char *, struct gaih_addrtuple **, char *, int, int *, int *, int *)"", ""Lines"": [280, 361], ""Vulnerable"": ""No""}, {""Name"": ""hidden_proto"", ""Signature"": ""hidden_proto(enum nss_status (*)(const void *, int, int, struct hostent *, char *, int, int *, int *, int *))"", ""Lines"": [370, 535], ""Vulnerable"": ""No""}, {""Name"": ""hidden_def"", ""Signature"": ""hidden_def(int)"", ""Lines"": [536, 546], ""Vulnerable"": ""No""}, {""Name"": ""addrsort"", ""Signature"": ""addrsort(char **, int)"", ""Lines"": [551, 591], ""Vulnerable"": ""No""}, {""Name"": ""getanswer_r"", ""Signature"": ""getanswer_r(const int *, int, const char *, int, struct hostent *, char *, int, int *, int *, int, int *, char **)"", ""Lines"": [594, 969], ""Vulnerable"": ""Yes""}, {""Name"": ""gaih_getanswer_slice"", ""Signature"": ""gaih_getanswer_slice(const int *, int, const char *, struct gaih_addrtuple ***, char **, int *, int *, int *, int *, int *)"", ""Lines"": [972, 1205], ""Vulnerable"": ""No""}, {""Name"": ""gaih_getanswer"", ""Signature"": ""gaih_getanswer(const int *, int, const int *, int, const char *, struct gaih_addrtuple **, char *, int, int *, int *, int *)"", ""Lines"": [1208, 1243], ""Vulnerable"": ""No""}]","[{""Name"": ""querybuf"", ""Signature"": ""querybuf"", ""Lines"": [107, 111], ""Kind"": ""Union"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [147, 151], ""Kind"": ""Union"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [147, 151], ""Kind"": ""Union"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [301, 305], ""Kind"": ""Union"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [301, 305], ""Kind"": ""Union"", ""Vulnerable"": ""No""}, {""Name"": ""host_data"", ""Signature"": ""host_data"", ""Lines"": [381, 387], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}, {""Name"": ""host_data"", ""Signature"": ""host_data"", ""Lines"": [381, 387], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [388, 392], ""Kind"": ""Union"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [388, 392], ""Kind"": ""Union"", ""Vulnerable"": ""No""}, {""Name"": ""host_data"", ""Signature"": ""host_data"", ""Lines"": [599, 604], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}, {""Name"": ""host_data"", ""Signature"": ""host_data"", ""Lines"": [599, 604], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}]",2959eda9272a033863c271aff62095abd01bd4e3,glibc-2.22,2015-04-21 12:06:31,"[[618, 619]]","[{""Name"": ""hidden_def"", ""Signature"": ""hidden_def(int)"", ""Lines"": [249, 259], ""Vulnerable"": ""No""}, {""Name"": ""_nss_dns_gethostbyname_r"", ""Signature"": ""_nss_dns_gethostbyname_r(const char *, struct hostent *, char *, int, int *, int *)"", ""Lines"": [262, 277], ""Vulnerable"": ""No""}, {""Name"": ""_nss_dns_gethostbyname4_r"", ""Signature"": ""_nss_dns_gethostbyname4_r(const char *, struct gaih_addrtuple **, char *, int, int *, int *, int *)"", ""Lines"": [280, 361], ""Vulnerable"": ""No""}, {""Name"": ""hidden_proto"", ""Signature"": ""hidden_proto(enum nss_status (*)(const void *, int, int, struct hostent *, char *, int, int *, int *, int *))"", ""Lines"": [370, 535], ""Vulnerable"": ""No""}, {""Name"": ""hidden_def"", ""Signature"": ""hidden_def(int)"", ""Lines"": [536, 546], ""Vulnerable"": ""No""}, {""Name"": ""addrsort"", ""Signature"": ""addrsort(char **, int)"", ""Lines"": [551, 591], ""Vulnerable"": ""No""}, {""Name"": ""getanswer_r"", ""Signature"": ""getanswer_r(const int *, int, const char *, int, struct hostent *, char *, int, int *, int *, int, int *, char **)"", ""Lines"": [594, 970], ""Vulnerable"": ""No""}, {""Name"": ""gaih_getanswer_slice"", ""Signature"": ""gaih_getanswer_slice(const int *, int, const char *, struct gaih_addrtuple ***, char **, int *, int *, int *, int *, int *)"", ""Lines"": [973, 1206], ""Vulnerable"": ""No""}, {""Name"": ""gaih_getanswer"", ""Signature"": ""gaih_getanswer(const int *, int, const int *, int, const char *, struct gaih_addrtuple **, char *, int, int *, int *, int *)"", ""Lines"": [1209, 1244], ""Vulnerable"": ""No""}]","[{""Name"": ""querybuf"", ""Signature"": ""querybuf"", ""Lines"": [107, 111], ""Kind"": ""Union"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [147, 151], ""Kind"": ""Union"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [147, 151], ""Kind"": ""Union"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [301, 305], ""Kind"": ""Union"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [301, 305], ""Kind"": ""Union"", ""Vulnerable"": ""No""}, {""Name"": ""host_data"", ""Signature"": ""host_data"", ""Lines"": [381, 387], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}, {""Name"": ""host_data"", ""Signature"": ""host_data"", ""Lines"": [381, 387], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [388, 392], ""Kind"": ""Union"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [388, 392], ""Kind"": ""Union"", ""Vulnerable"": ""No""}, {""Name"": ""host_data"", ""Signature"": ""host_data"", ""Lines"": [599, 604], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}, {""Name"": ""host_data"", ""Signature"": ""host_data"", ""Lines"": [599, 604], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}]","[""CVE-2015-1781""]","[""3e3002ffead0526d088c353f97475400367087da""]"
resolv/res_init.c,36,1,f58573781c3541d6a666036a6a815ea052242065,glibc-2.22,2015-05-20 23:14:53,"[[156, 159], [187, 187], [189, 195], [299, 301], [303, 303], [311, 313], [317, 317], [359, 362], [417, 417], [419, 420], [609, 611], [613, 613], [624, 625]]","[{""Name"": ""res_ninit"", ""Signature"": ""res_ninit(int)"", ""Lines"": [139, 144], ""Vulnerable"": ""No""}, {""Name"": ""__res_vinit"", ""Signature"": ""__res_vinit(int, int)"", ""Lines"": [150, 476], ""Vulnerable"": ""Yes""}, {""Name"": ""res_randomid"", ""Signature"": ""res_randomid()"", ""Lines"": [584, 587], ""Vulnerable"": ""No""}, {""Name"": ""__res_iclose"", ""Signature"": ""__res_iclose(int, int)"", ""Lines"": [600, 626], ""Vulnerable"": ""Yes""}, {""Name"": ""libc_hidden_def"", ""Signature"": ""libc_hidden_def(int)"", ""Lines"": [627, 633], ""Vulnerable"": ""No""}]",,2212c1420c92a33b0e0bd9a34938c9814a56c0f7,glibc-2.22,2015-02-19 14:52:08,"[[156, 157], [184, 184], [186, 187], [290, 290], [291, 291], [299, 301], [304, 304], [346, 350], [405, 405], [407, 407], [595, 595], [596, 596], [606, 606]]","[{""Name"": ""res_ninit"", ""Signature"": ""res_ninit(int)"", ""Lines"": [139, 144], ""Vulnerable"": ""No""}, {""Name"": ""__res_vinit"", ""Signature"": ""__res_vinit(int, int)"", ""Lines"": [150, 463], ""Vulnerable"": ""No""}, {""Name"": ""res_randomid"", ""Signature"": ""res_randomid()"", ""Lines"": [571, 574], ""Vulnerable"": ""No""}, {""Name"": ""__res_iclose"", ""Signature"": ""__res_iclose(int, int)"", ""Lines"": [587, 607], ""Vulnerable"": ""No""}, {""Name"": ""libc_hidden_def"", ""Signature"": ""libc_hidden_def(int)"", ""Lines"": [608, 614], ""Vulnerable"": ""No""}]",,"[""CVE-2016-5417""]","[""38949026b3600d035281d8eaf833dd327585bdd0""]"
resolv/res_send.c,36,1,f58573781c3541d6a666036a6a815ea052242065,glibc-2.22,2015-05-20 23:14:53,"[[186, 186], [224, 224], [226, 226], [228, 228], [235, 237], [387, 387], [393, 395], [397, 397], [404, 404], [405, 405], [411, 447], [449, 450], [456, 458], [460, 460], [469, 490], [491, 491], [498, 498], [503, 503], [505, 506], [545, 547], [662, 662], [677, 677], [714, 715], [724, 724], [731, 732], [736, 737], [948, 949]]","[{""Name"": ""evConsIovec"", ""Signature"": ""evConsIovec(void *, int, struct iovec *)"", ""Lines"": [117, 123], ""Vulnerable"": ""No""}, {""Name"": ""evConsTime"", ""Signature"": ""evConsTime(struct timespec *, int, long)"", ""Lines"": [129, 133], ""Vulnerable"": ""No""}, {""Name"": ""evAddTime"", ""Signature"": ""evAddTime(struct timespec *, const struct timespec *, const struct timespec *)"", ""Lines"": [135, 144], ""Vulnerable"": ""No""}, {""Name"": ""evSubTime"", ""Signature"": ""evSubTime(struct timespec *, const struct timespec *, const struct timespec *)"", ""Lines"": [146, 157], ""Vulnerable"": ""No""}, {""Name"": ""evCmpTime"", ""Signature"": ""evCmpTime(struct timespec, struct timespec)"", ""Lines"": [159, 166], ""Vulnerable"": ""No""}, {""Name"": ""evNowTime"", ""Signature"": ""evNowTime(struct timespec *)"", ""Lines"": [168, 176], ""Vulnerable"": ""No""}, {""Name"": ""res_ourserver_p"", ""Signature"": ""res_ourserver_p(const int, const struct sockaddr_in6 *)"", ""Lines"": [214, 247], ""Vulnerable"": ""Yes""}, {""Name"": ""res_nameinquery"", ""Signature"": ""res_nameinquery(const char *, int, int, const int *, const int *)"", ""Lines"": [261, 285], ""Vulnerable"": ""No""}, {""Name"": ""libresolv_hidden_def"", ""Signature"": ""libresolv_hidden_def(int)"", ""Lines"": [286, 340], ""Vulnerable"": ""No""}, {""Name"": ""libresolv_hidden_def"", ""Signature"": ""libresolv_hidden_def(int)"", ""Lines"": [341, 650], ""Vulnerable"": ""Yes""}, {""Name"": ""res_nsend"", ""Signature"": ""res_nsend(int, const int *, int, int *, int)"", ""Lines"": [652, 658], ""Vulnerable"": ""No""}, {""Name"": ""libresolv_hidden_def"", ""Signature"": ""libresolv_hidden_def(int)"", ""Lines"": [659, 942], ""Vulnerable"": ""Yes""}, {""Name"": ""reopen"", ""Signature"": ""reopen(int, int *, int)"", ""Lines"": [944, 1022], ""Vulnerable"": ""Yes""}, {""Name"": ""send_dg"", ""Signature"": ""send_dg(int, const int *, int, const int *, int, int **, int *, int *, int, int *, int *, int **, int **, int *, int *, int *)"", ""Lines"": [1024, 1462], ""Vulnerable"": ""No""}, {""Name"": ""sock_eq"", ""Signature"": ""sock_eq(struct sockaddr_in6 *, struct sockaddr_in6 *)"", ""Lines"": [1504, 1526], ""Vulnerable"": ""No""}]",,2212c1420c92a33b0e0bd9a34938c9814a56c0f7,glibc-2.22,2015-02-19 14:52:08,"[[187, 187], [225, 225], [227, 227], [229, 229], [236, 239], [389, 389], [395, 396], [398, 398], [405, 405], [407, 408], [414, 420], [422, 423], [428, 428], [430, 430], [439, 450], [452, 454], [461, 461], [466, 468], [469, 469], [508, 510], [626, 640], [655, 655], [692, 693], [702, 702], [709, 710], [714, 714], [925, 925]]","[{""Name"": ""evConsIovec"", ""Signature"": ""evConsIovec(void *, int, struct iovec *)"", ""Lines"": [117, 123], ""Vulnerable"": ""No""}, {""Name"": ""evConsTime"", ""Signature"": ""evConsTime(struct timespec *, int, long)"", ""Lines"": [129, 133], ""Vulnerable"": ""No""}, {""Name"": ""evAddTime"", ""Signature"": ""evAddTime(struct timespec *, const struct timespec *, const struct timespec *)"", ""Lines"": [135, 144], ""Vulnerable"": ""No""}, {""Name"": ""evSubTime"", ""Signature"": ""evSubTime(struct timespec *, const struct timespec *, const struct timespec *)"", ""Lines"": [146, 157], ""Vulnerable"": ""No""}, {""Name"": ""evCmpTime"", ""Signature"": ""evCmpTime(struct timespec, struct timespec)"", ""Lines"": [159, 166], ""Vulnerable"": ""No""}, {""Name"": ""evNowTime"", ""Signature"": ""evNowTime(struct timespec *)"", ""Lines"": [168, 176], ""Vulnerable"": ""No""}, {""Name"": ""res_ourserver_p"", ""Signature"": ""res_ourserver_p(const int, const struct sockaddr_in6 *)"", ""Lines"": [215, 249], ""Vulnerable"": ""No""}, {""Name"": ""res_nameinquery"", ""Signature"": ""res_nameinquery(const char *, int, int, const int *, const int *)"", ""Lines"": [263, 287], ""Vulnerable"": ""No""}, {""Name"": ""libresolv_hidden_def"", ""Signature"": ""libresolv_hidden_def(int)"", ""Lines"": [288, 342], ""Vulnerable"": ""No""}, {""Name"": ""libresolv_hidden_def"", ""Signature"": ""libresolv_hidden_def(int)"", ""Lines"": [343, 613], ""Vulnerable"": ""No""}, {""Name"": ""res_nsend"", ""Signature"": ""res_nsend(int, const int *, int, int *, int)"", ""Lines"": [615, 621], ""Vulnerable"": ""No""}, {""Name"": ""libresolv_hidden_def"", ""Signature"": ""libresolv_hidden_def(int)"", ""Lines"": [622, 639], ""Vulnerable"": ""No""}, {""Name"": ""send_vc"", ""Signature"": ""send_vc(int, const int *, int, const int *, int, int **, int *, int *, int, int **, int **, int *, int *, int *)"", ""Lines"": [641, 919], ""Vulnerable"": ""No""}, {""Name"": ""reopen"", ""Signature"": ""reopen(int, int *, int)"", ""Lines"": [921, 998], ""Vulnerable"": ""No""}, {""Name"": ""send_dg"", ""Signature"": ""send_dg(int, const int *, int, const int *, int, int **, int *, int *, int, int *, int *, int **, int **, int *, int *, int *)"", ""Lines"": [1000, 1438], ""Vulnerable"": ""No""}, {""Name"": ""sock_eq"", ""Signature"": ""sock_eq(struct sockaddr_in6 *, struct sockaddr_in6 *)"", ""Lines"": [1480, 1502], ""Vulnerable"": ""No""}]",,"[""CVE-2016-5417""]","[""0cd8552045aeb0537b4f1ab5d1b30ada8ae50076""]"
catgets/catgets.c,37,1,74bc0c3a16e3c8f138e29a284e84d16474b65a8e,glibc-2.23,2015-08-07 17:37:35,"[[19, 19], [37, 37], [57, 57], [68, 71], [75, 75], [77, 77]]","[{""Name"": ""catgets"", ""Signature"": ""catgets(int, int, int, const char *)"", ""Lines"": [83, 110], ""Vulnerable"": ""No""}, {""Name"": ""catclose"", ""Signature"": ""catclose(int)"", ""Lines"": [114, 144], ""Vulnerable"": ""No""}]",,0f58539030e436449f79189b6edab17d7479796e,glibc-2.23,2015-08-08 22:53:03,"[[18, 18], [37, 37], [57, 60], [71, 75], [79, 79], [82, 82]]","[{""Name"": ""catgets"", ""Signature"": ""catgets(int, int, int, const char *)"", ""Lines"": [88, 115], ""Vulnerable"": ""No""}, {""Name"": ""catclose"", ""Signature"": ""catclose(int)"", ""Lines"": [119, 149], ""Vulnerable"": ""No""}]",,"[""CVE-2015-8779""]","[""b168057aaacf1d149246d0eb3e84332492d35063""]"
catgets/open_catalog.c,37,1,74bc0c3a16e3c8f138e29a284e84d16474b65a8e,glibc-2.23,2015-08-07 17:37:35,"[[49, 49], [60, 62], [69, 69], [71, 71], [74, 76], [191, 191], [327, 327]]",,,0f58539030e436449f79189b6edab17d7479796e,glibc-2.23,2015-08-08 22:53:03,"[[50, 50], [61, 67], [73, 73], [75, 75], [77, 77], [192, 195], [332, 332]]",,,"[""CVE-2015-8779""]","[""b168057aaacf1d149246d0eb3e84332492d35063""]"
catgets/tst-catgets.c,37,1,74bc0c3a16e3c8f138e29a284e84d16474b65a8e,glibc-2.23,2015-08-07 17:37:35,"[[3, 3], [4, 4], [14, 14], [64, 64]]","[{""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [17, 66], ""Vulnerable"": ""Yes""}]",,0f58539030e436449f79189b6edab17d7479796e,glibc-2.23,2015-08-08 22:53:03,"[[1, 1], [5, 5], [7, 7], [18, 44], [95, 95]]","[{""Name"": ""do_bz17905"", ""Signature"": ""do_bz17905()"", ""Lines"": [20, 43], ""Vulnerable"": ""No""}, {""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [47, 97], ""Vulnerable"": ""No""}]",,"[""CVE-2015-8779""]","[""29955b5d9658b02d3a678d1f785db3d1e63184ca""]"
nss/bug18287.c,38,1,c77dd7eb9b7f7cf87fdb1c0f6f1922d8735412eb,glibc-2.23,2015-09-22 00:02:20,,,,e07aabba73ea62e7dfa0512507c92efb851fbdbe,glibc-2.23,2015-09-22 11:20:18,"[[1, 235]]","[{""Name"": ""equal"", ""Signature"": ""equal(const struct passwd *, const struct passwd *)"", ""Lines"": [26, 36], ""Vulnerable"": ""No""}, {""Name"": ""init_test_items"", ""Signature"": ""init_test_items()"", ""Lines"": [44, 82], ""Vulnerable"": ""No""}, {""Name"": ""check_padding"", ""Signature"": ""check_padding(char *, int, char)"", ""Lines"": [88, 99], ""Vulnerable"": ""No""}, {""Name"": ""test_one"", ""Signature"": ""test_one(const struct passwd *, int, char, int)"", ""Lines"": [102, 188], ""Vulnerable"": ""No""}, {""Name"": ""test_buffer_size"", ""Signature"": ""test_buffer_size(int)"", ""Lines"": [191, 206], ""Vulnerable"": ""No""}, {""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [208, 232], ""Vulnerable"": ""No""}]",,"[""CVE-2015-1781""]",
nss/bug17079.c,39,1,e07aabba73ea62e7dfa0512507c92efb851fbdbe,glibc-2.23,2015-09-22 11:20:18,"[[1, 1]]","[{""Name"": ""equal"", ""Signature"": ""equal(const struct passwd *, const struct passwd *)"", ""Lines"": [30, 40], ""Vulnerable"": ""No""}, {""Name"": ""init_test_items"", ""Signature"": ""init_test_items()"", ""Lines"": [48, 90], ""Vulnerable"": ""No""}, {""Name"": ""check_padding"", ""Signature"": ""check_padding(char *, int, char)"", ""Lines"": [96, 107], ""Vulnerable"": ""No""}, {""Name"": ""test_one"", ""Signature"": ""test_one(const struct passwd *, int, char, int)"", ""Lines"": [110, 190], ""Vulnerable"": ""No""}, {""Name"": ""test_buffer_size"", ""Signature"": ""test_buffer_size(int)"", ""Lines"": [193, 212], ""Vulnerable"": ""No""}, {""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [214, 240], ""Vulnerable"": ""No""}]",,90fa42a1d7b78de0d75f7e3af362275b2abe807f,glibc-2.23,2015-09-22 11:40:17,"[[1, 2]]","[{""Name"": ""equal"", ""Signature"": ""equal(const struct passwd *, const struct passwd *)"", ""Lines"": [27, 37], ""Vulnerable"": ""No""}, {""Name"": ""init_test_items"", ""Signature"": ""init_test_items()"", ""Lines"": [45, 83], ""Vulnerable"": ""No""}, {""Name"": ""check_padding"", ""Signature"": ""check_padding(char *, int, char)"", ""Lines"": [89, 100], ""Vulnerable"": ""No""}, {""Name"": ""test_one"", ""Signature"": ""test_one(const struct passwd *, int, char, int)"", ""Lines"": [103, 189], ""Vulnerable"": ""No""}, {""Name"": ""test_buffer_size"", ""Signature"": ""test_buffer_size(int)"", ""Lines"": [192, 207], ""Vulnerable"": ""No""}, {""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [209, 233], ""Vulnerable"": ""No""}]",,"[""CVE-2015-5277""]",
time/strftime_l.c,40,1,fa752c698146ca3e9f7747d33059fbef9bb02b0e,glibc-2.23,2015-09-26 00:27:06,"[[513, 513], [515, 515], [517, 517], [519, 519], [529, 530], [1324, 1324]]","[{""Name"": ""ftime_tm_diff"", ""Signature"": ""ftime_tm_diff(const struct tm *, const struct tm *)"", ""Lines"": [368, 389], ""Vulnerable"": ""No""}, {""Name"": ""iso_week_days"", ""Signature"": ""iso_week_days(int, int)"", ""Lines"": [403, 415], ""Vulnerable"": ""No""}]",,d36c75fc0d44deec29635dd239b0fbd206ca49b7,glibc-2.23,2015-09-26 20:27:48,"[[513, 514], [516, 517], [519, 520], [522, 523], [533, 536], [1330, 1330]]","[{""Name"": ""ftime_tm_diff"", ""Signature"": ""ftime_tm_diff(const struct tm *, const struct tm *)"", ""Lines"": [368, 389], ""Vulnerable"": ""No""}, {""Name"": ""iso_week_days"", ""Signature"": ""iso_week_days(int, int)"", ""Lines"": [403, 415], ""Vulnerable"": ""No""}]",,"[""CVE-2015-8776""]","[""b168057aaacf1d149246d0eb3e84332492d35063""]"
time/tst-strftime.c,40,1,fa752c698146ca3e9f7747d33059fbef9bb02b0e,glibc-2.23,2015-09-26 00:27:06,"[[6, 6], [107, 107]]","[{""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [22, 108], ""Vulnerable"": ""Yes""}]","[{""Name"": """", ""Signature"": """", ""Lines"": [77, 82], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [77, 82], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}]",d36c75fc0d44deec29635dd239b0fbd206ca49b7,glibc-2.23,2015-09-26 20:27:48,"[[7, 56], [157, 157]]","[{""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [72, 158], ""Vulnerable"": ""No""}]","[{""Name"": """", ""Signature"": """", ""Lines"": [57, 62], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [57, 62], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [127, 132], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [127, 132], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}]","[""CVE-2015-8776""]","[""ef3a0fcdad439948e501e951e8b1055e4971d008""]"
